id	split	content_class	path
9562	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9562_gen_products-clothing-womens-loungewear_ivory-cable-knit-slippers_flat_p0327_1536x1024.png
9563	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9563_gen_products-clothing-womens-loungewear_ivory-lounge-set_onmodel_p0328_1024x1536.png
9564	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9564_gen_products-clothing-womens-loungewear_ivory-wireless-bralette_flat_p0329_1024x1024.png
9565	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9565_gen_products-clothing-womens-loungewear_lavender-modal-cami-set_flat_p0330_1024x1024.png
9566	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9566_gen_products-clothing-womens-loungewear_set-tonal-flatlay_flat_p0331_1024x1024.png
9567	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9567_gen_products-clothing-womens-loungewear_navy-stripe-pajama-set_flat_p0332_1024x1536.png
9568	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9568_gen_products-clothing-womens-loungewear_sage-bralette-brief-set_flat_p0333_1024x1024.png
9569	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9569_gen_products-clothing-womens-loungewear_sage-ribbed-lounge-set_flat_p0334_1024x1024.png
9570	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9570_gen_products-clothing-womens-loungewear_sage-ribbed-set_onmodel_p0335_1024x1536.png
9571	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9571_gen_products-clothing-womens-loungewear_teal-waffle-robe_flat_p0336_1024x1536.png
9572	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9572_gen_products-clothing-womens-loungewear_terracotta-french-terry_onmodel_p0337_1024x1536.png
9573	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9573_gen_products-clothing-womens-loungewear_terracotta-lounge-set_flat_p0338_1024x1024.png
9574	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9574_gen_products-clothing-womens-loungewear_white-faux-fur-apres-coat_onmodel_p0339_2160x3840.png
9575	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9575_gen_products-clothing-womens-loungewear_blush-pajama-set_flat_p0340_1536x1024.png
9576	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9576_gen_products-clothing-womens-loungewear_bralette_flat_p0341_1024x1024.png
9577	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9577_gen_products-clothing-womens-loungewear_knit-tank-set_flat_p0342_1536x1024.png
9578	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9578_gen_products-clothing-womens-loungewear_lounge-set-blush_onmodel_p0343_3072x5504.jpg
9579	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/womens/loungewear/9579_gen_products-clothing-womens-loungewear_yellow-tank-short_onmodel_p0344_1024x1536.png
9580	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9580_gen_products-electronics_axion-laptop-closed_p0345_1536x1024.png
9581	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9581_gen_products-electronics_axion-laptop-open_p0345_1536x1024.png
9582	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9582_gen_products-electronics_axion-monitor_p0346_1536x1024.png
9583	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9583_gen_products-electronics_axion-mouse-pad_p0347_1536x1024.png
9584	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9584_gen_products-electronics_axion-smart-speaker_p0348_1024x1536.png
9585	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9585_gen_products-electronics_axion-usbc-dock_p0349_1536x1024.png
9586	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9586_gen_products-electronics_axion-webcam_p0350_1536x1024.png
9587	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9587_gen_products-electronics_axion-wireless-mouse_p0351_1024x1024.png
9588	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9588_gen_products-electronics_halcyon-phone-case_p0352_1024x1536.png
9589	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9589_gen_products-electronics_halcyon-phone-holder_p0353_1024x1024.png
9590	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9590_gen_products-electronics_halcyon-screen-protector-pack_p0354_1024x1536.png
9591	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9591_gen_products-electronics_harmonix-av-receiver_p0355_1536x1024.png
9592	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9592_gen_products-electronics_harmonix-bluetooth-speaker_p0356_1024x1024.png
9593	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9593_gen_products-electronics_harmonix-bookshelf-speakers_p0357_1536x1024.png
9594	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9594_gen_products-electronics_harmonix-gaming-headset_p0358_1024x1536.png
9595	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9595_gen_products-electronics_harmonix-over-ear-headphones_p0359_1024x1536.png
9596	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9596_gen_products-electronics_harmonix-soundbar_p0360_1536x1024.png
9597	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9597_gen_products-electronics_harmonix-studio-monitors_p0361_1536x1024.png
9598	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9598_gen_products-electronics_harmonix-turntable_p0362_1024x1024.png
9599	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9599_gen_products-electronics_harmonix-usb-microphone_p0363_1024x1536.png
9600	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9600_gen_products-electronics_kestrel-gps-sport-watch_p0364_1024x1024.png
9601	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9601_gen_products-electronics_kestrel-phone-tripod_p0365_1024x1536.png
9602	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9602_gen_products-electronics_lumen-ereader_p0366_1024x1536.png
9603	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9603_gen_products-electronics_lumen-led-desk-lamp_p0367_1024x1536.png
9604	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9604_gen_products-electronics_lumen-mini-projector_p0368_1536x1024.png
9605	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9605_gen_products-electronics_lumen-ring-light_p0369_1024x1024.png
9606	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9606_gen_products-electronics_lumen-stylus_p0370_1536x1024.png
9607	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9607_gen_products-electronics_meridian-earbuds-case-open_p0371_1536x1024.png
9608	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9608_gen_products-electronics_meridian-single-earbud_p0372_1024x1024.png
9609	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9609_gen_products-electronics_meridian-smartphone-back_p0373_1024x1536.png
9610	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9610_gen_products-electronics_meridian-smartphone-front_p0373_1024x1536.png
9611	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9611_gen_products-electronics_meridian-tablet-front_p0374_1536x1024.png
9612	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9612_gen_products-electronics_meridian-tablet-side_p0374_1536x1024.png
9613	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9613_gen_products-electronics_meridian-wireless-charger_p0375_1024x1024.png
9614	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9614_gen_products-electronics_northkey-mechanical-keyboard_p0376_1536x1024.png
9615	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9615_gen_products-electronics_orbit-smart-ring_p0377_1024x1024.png
9616	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9616_gen_products-electronics_orbit-smartwatch_p0378_1024x1024.png
9617	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9617_gen_products-electronics_pixelforge-gaming-controller_p0379_1536x1024.png
9618	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9618_gen_products-electronics_pixelforge-handheld-console_p0380_1536x1024.png
9619	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9619_gen_products-electronics_pixelforge-retro-mini-console_p0381_1536x1024.png
9620	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9620_gen_products-electronics_pulse-fitness-band_p0382_1536x1024.png
9621	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9621_gen_products-electronics_skylark-compact-drone_p0383_1536x1024.png
9622	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9622_gen_products-electronics_voltflux-action-camera_p0384_1024x1024.png
9623	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9623_gen_products-electronics_voltflux-dashcam_p0385_1536x1024.png
9624	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9624_gen_products-electronics_voltflux-external-hdd_p0386_1536x1024.png
9625	validate	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9625_gen_products-electronics_voltflux-external-ssd_p0387_1024x1024.png
9626	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9626_gen_products-electronics_voltflux-mobile-hotspot_p0388_1024x1536.png
9627	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9627_gen_products-electronics_voltflux-mobile-printer_p0389_1536x1024.png
9628	train	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9628_gen_products-electronics_voltflux-power-bank_p0390_1536x1024.png
9629	test	9226-lilith-ai-products	9226-lilith-ai-products/electronics/9629_gen_products-electronics_voltflux-streaming-stick_p0391_1536x1024.png
9630	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9630_gen_products-footwear_amber-canvas-skate-sneaker_p0392_1536x1024.png
9631	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9631_gen_products-footwear_buttercup-jelly-sandal_p0393_1024x1536.png
9632	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9632_gen_products-footwear_chartreuse-strappy-stilettos_p0394_3840x2160.png
9633	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9633_gen_products-footwear_chartreuse-trail-runner_p0395_1536x1024.png
9634	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9634_gen_products-footwear_chunky-dad-sneakers_p0396_3840x2160.png
9635	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9635_gen_products-footwear_chunky-dad-sneakers_detail_p0396_3840x2160.png
9636	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9636_gen_products-footwear_cobalt-lime-knit-racer_p0397_2816x1536.png
9637	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9637_gen_products-footwear_cobalt-star-western-boots_p0398_3840x2160.png
9638	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9638_gen_products-footwear_cobalt-suede-cowboy-boot_p0399_1024x1536.png
9639	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9639_gen_products-footwear_cobalt-western-boots_p0400_3840x2160.png
9640	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9640_gen_products-footwear_coral-black-daily-trainer_p0401_2816x1536.png
9641	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9641_gen_products-footwear_kids-rain-boot-rainbow_p0402_1536x1024.png
9642	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9642_gen_products-footwear_kids-sandal-closed-toe-sage_p0403_1536x1024.png
9643	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9643_gen_products-footwear_mens-chukka-boot-camel_p0404_1536x1024.png
9644	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9644_gen_products-footwear_mens-flip-flop-olive_p0405_1536x1024.png
9645	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9645_gen_products-footwear_mens-loafer-penny-brown_p0406_1536x1024.png
9646	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9646_gen_products-footwear_mens-slide-sport-charcoal_p0407_1536x1024.png
9647	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9647_gen_products-footwear_womens-ankle-boot-tan_p0408_1536x1024.png
9648	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9648_gen_products-footwear_womens-espadrille-terracotta_p0409_1536x1024.png
9649	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9649_gen_products-footwear_womens-mary-jane-flat-black_p0410_1536x1024.png
9650	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9650_gen_products-footwear_womens-mule-loafer-sage_p0411_1536x1024.png
9651	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9651_gen_products-footwear_womens-rain-boot-short-yellow_p0412_1536x1024.png
9652	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9652_gen_products-footwear_womens-slide-sandal-coral_p0413_1536x1024.png
9653	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9653_gen_products-footwear_womens-strappy-sandal-teal_p0414_1536x1024.png
9654	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9654_gen_products-footwear_womens-wedge-sandal-cream_p0415_1536x1024.png
9655	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9655_gen_products-footwear_green-retro-low-trainers_p0416_3840x2160.png
9656	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9656_gen_products-footwear_ivory-snow-puffer-boot_p0417_1024x1536.png
9657	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9657_gen_products-footwear_kids-hiking-shoes-navy-orange_p0418_2816x1536.png
9658	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9658_gen_products-footwear_kids-hook-loop-sneakers-coral-teal_p0419_5504x3072.jpg
9659	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9659_gen_products-footwear_mens-casual-canvas-sneakers-tan_p0420_2816x1536.png
9660	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9660_gen_products-footwear_mens-sport-sandals-olive_p0421_2816x1536.png
9661	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9661_gen_products-footwear_mens-waterproof-hiking-boots-brown_p0422_2816x1536.png
9662	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9662_gen_products-footwear_metallic-block-sandals_p0423_3840x2160.png
9663	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9663_gen_products-footwear_midnight-glitter-pump_p0424_1024x1536.png
9664	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9664_gen_products-footwear_neon-coral-clog-mule_p0425_1024x1536.png
9665	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9665_gen_products-footwear_olive-suede-chelsea-boot_p0426_1024x1536.png
9666	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9666_gen_products-footwear_red-mary-jane-ballet-sneakers_p0427_3840x2160.png
9667	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9667_gen_products-footwear_rose-quartz-strappy-sandal_p0428_1024x1536.png
9668	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9668_gen_products-footwear_scarlet-patent-pumps_p0429_3840x2160.png
9669	test	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9669_gen_products-footwear_silver-fringe-party-flats_p0430_3840x2160.png
9670	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9670_gen_products-footwear_tomato-leather-platform-loafer_p0431_1024x1536.png
9671	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9671_gen_products-footwear_womens-canvas-sneakers-white_p0432_5504x3072.jpg
9672	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9672_gen_products-footwear_womens-insulated-snow-boots-charcoal_p0433_2816x1536.png
9673	validate	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9673_gen_products-footwear_womens-slide-sandals-tan_p0434_5504x3072.jpg
9674	train	9226-lilith-ai-products	9226-lilith-ai-products/footwear/9674_gen_products-footwear_womens-trail-running-shoes-teal_p0435_2816x1536.png
9675	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9675_gen_products-grocery_blackpine-french-roast-whole-bean-coffee-bag_p0436_1024x1536.png
9676	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9676_gen_products-grocery_cocoavera-72-dark-chocolate-bar_p0437_1024x1536.png
9677	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9677_gen_products-grocery_emberlane-chipotle-hot-sauce-bottle_p0438_1024x1536.png
9678	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9678_gen_products-grocery_cereal-box-coral_p0439_1024x1536.png
9679	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9679_gen_products-grocery_harborhouse-chicken-rice-frozen-meal-box_p0440_1536x1024.png
9680	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9680_gen_products-grocery_harborhouse-creamy-tomato-soup-can_p0441_1024x1536.png
9681	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9681_gen_products-grocery_hearthrow-sea-salt-crackers-box_p0442_1536x1024.png
9682	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9682_gen_products-grocery_honeyrun-creamy-peanut-butter-jar_p0443_1024x1536.png
9683	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9683_gen_products-grocery_honeyrun-wildflower-honey-jar_p0444_1024x1536.png
9684	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9684_gen_products-grocery_kettlebloom-white-cheddar-popcorn-bag_p0445_1024x1536.png
9685	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9685_gen_products-grocery_mesa-azul-blue-corn-tortilla-chips-bag_p0446_1024x1536.png
9686	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9686_gen_products-grocery_mossfield-earl-grey-tea-box_p0447_1024x1536.png
9687	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9687_gen_products-grocery_northvale-almond-honey-snack-bars-multipack_p0448_1536x1024.png
9688	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9688_gen_products-grocery_olivetto-extra-virgin-olive-oil-bottle_p0449_1024x1536.png
9689	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9689_gen_products-grocery_orchardmark-strawberry-rhubarb-jam-jar_p0450_1024x1536.png
9690	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9690_gen_products-grocery_porto-fino-bronze-cut-penne-box_p0451_1024x1536.png
9691	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9691_gen_products-grocery_portofino-spaghetti-dried-pasta-box_p0452_1024x1536.png
9692	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9692_gen_products-grocery_saltcellar-himalayan-pink-salt-grinder_p0453_1024x1536.png
9693	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9693_gen_products-grocery_saltcellar-tellicherry-pepper-grinder_p0454_1024x1536.png
9694	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9694_gen_products-grocery_shoyumaru-naturally-brewed-soy-sauce-bottle_p0455_1024x1536.png
9695	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9695_gen_products-grocery_smokybluff-avocado-cooking-spray-can_p0456_1024x1536.png
9696	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9696_gen_products-grocery_smokybluff-classic-yellow-mustard-squeeze-bottle_p0457_1024x1536.png
9697	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9697_gen_products-grocery_verdecasa-roasted-tomato-salsa-jar_p0458_1024x1536.png
9698	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9698_gen_products-grocery_wildoak-honey-oat-cereal-box_p0459_1024x1536.png
9699	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9699_gen_products-grocery_wildoak-maple-pecan-granola-bag_p0460_1024x1536.png
9700	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/9700_gen_products-grocery_wildoak-old-fashioned-oats-canister_p0461_1024x1536.png
9701	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9701_gen_products-grocery-whitelabel_coffee-bag-whole-bean_p0462_1024x1536.png
9702	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9702_gen_products-grocery-whitelabel_condiment-squeeze-bottle_p0463_1024x1536.png
9703	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9703_gen_products-grocery-whitelabel_cooking-spray-can_p0464_1024x1536.png
9704	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9704_gen_products-grocery-whitelabel_crackers-box-sage_p0465_1536x1024.png
9705	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9705_gen_products-grocery-whitelabel_dark-chocolate-bar_p0466_1024x1536.png
9706	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9706_gen_products-grocery-whitelabel_dried-pasta-spaghetti_p0467_1024x1536.png
9707	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9707_gen_products-grocery-whitelabel_frozen-meal-box_p0468_1536x1024.png
9708	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9708_gen_products-grocery-whitelabel_granola-bag-kraft_p0469_1024x1536.png
9709	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9709_gen_products-grocery-whitelabel_honey-jar-hex_p0470_1024x1536.png
9710	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9710_gen_products-grocery-whitelabel_hot-sauce-bottle_p0471_1024x1536.png
9711	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9711_gen_products-grocery-whitelabel_jam-jar-strawberry_p0472_1024x1536.png
9712	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9712_gen_products-grocery-whitelabel_oatmeal-canister_p0473_1024x1536.png
9713	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9713_gen_products-grocery-whitelabel_olive-oil-bottle_p0474_1024x1536.png
9714	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9714_gen_products-grocery-whitelabel_peanut-butter-jar_p0475_1024x1536.png
9715	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9715_gen_products-grocery-whitelabel_pepper-grinder_p0476_1024x1536.png
9716	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9716_gen_products-grocery-whitelabel_popcorn-bag-blush_p0477_1024x1536.png
9717	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9717_gen_products-grocery-whitelabel_salsa-jar-medium_p0478_1024x1536.png
9718	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9718_gen_products-grocery-whitelabel_salt-grinder_p0479_1024x1536.png
9719	test	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9719_gen_products-grocery-whitelabel_snack-bar-multipack-teal_p0480_1024x1536.png
9720	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9720_gen_products-grocery-whitelabel_snack-bar-single-yellow_p0481_1536x1024.png
9721	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9721_gen_products-grocery-whitelabel_soup-can-tomato_p0482_1024x1536.png
9722	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9722_gen_products-grocery-whitelabel_soy-sauce-bottle_p0483_1024x1536.png
9723	validate	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9723_gen_products-grocery-whitelabel_tea-box-dusty-blue_p0484_1024x1536.png
9724	train	9226-lilith-ai-products	9226-lilith-ai-products/grocery/whitelabel/9724_gen_products-grocery-whitelabel_tortilla-chips-bag_p0485_1024x1536.png
9725	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9725_gen_products-home-decor_abstract-resin-sculpture_p0486_1024x1536.png
9726	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9726_gen_products-home-decor_amber-glass-bud-vase-trio_flat_p0487_1536x1024.png
9727	test	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9727_gen_products-home-decor_art-print-citrus-poster_p0488_1024x1536.png
9728	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9728_gen_products-home-decor_bedding-flatlay-warm_detail_p0489_1024x1024.png
9729	test	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9729_gen_products-home-decor_beveled-table-mirror_p0490_1024x1536.png
9730	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9730_gen_products-home-decor_blush-glass-jar-candle_p0491_1024x1536.png
9731	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9731_gen_products-home-decor_blush-pink-throw-pillow-tassel_p0492_1024x1024.png
9732	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9732_gen_products-home-decor_boho-throw-pillow-terracotta_p0493_4096x4096.jpg
9733	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9733_gen_products-home-decor_brass-arc-floor-lamp_p0494_1024x1536.png
9734	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9734_gen_products-home-decor_brass-candleholder-set_p0495_1536x1024.png
9735	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9735_gen_products-home-decor_brass-geometric-bookends_p0496_1536x1024.png
9736	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9736_gen_products-home-decor_brass-table-clock_p0497_1024x1024.png
9737	test	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9737_gen_products-home-decor_brass-wall-sconce_p0498_1024x1536.png
9738	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9738_gen_products-home-decor_candle-tobacco-vetiver-product_p0499_1024x1536.png
9739	test	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9739_gen_products-home-decor_ceramic-table-lamp-linen-shade_p0500_1024x1536.png
9740	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9740_gen_products-home-decor_ceramic-vase-trio_p0501_1536x1024.png
9741	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9741_gen_products-home-decor_chunky-knit-throw-blanket_p0502_1024x1024.png
9742	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9742_gen_products-home-decor_coral-velvet-throw-pillow_p0503_1024x1024.png
9743	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9743_gen_products-home-decor_cream-cable-knit-throw_flat_p0504_1024x1024.png
9744	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9744_gen_products-home-decor_pillow-textured_p0505_1024x1024.png
9745	validate	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9745_gen_products-home-decor_dusty-blue-faux-fur-pillow_p0506_1024x1024.png
9746	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9746_gen_products-home-decor_dusty-blue-quilted-coverlet_flat_p0507_1536x1024.png
9747	test	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9747_gen_products-home-decor_duvet-set-cobalt_detail_p0508_1536x1024.png
9748	train	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9748_gen_products-home-decor_framed-abstract-art-print_p0509_1024x1536.png
9749	test	9226-lilith-ai-products	9226-lilith-ai-products/home/decor/9749_gen_products-home-decor_framed-botanical-art-print_p0510_1024x1536.png
